episode,timestep,reward,length,score,pg_loss,v_loss
12706,4003938,11.00,103,2,0.0011,0.2856
12707,4003994,0.90,56,0,0.0011,0.2856
12708,4004097,11.00,103,2,0.0011,0.2856
12709,4004160,6.10,63,1,0.0011,0.2856
12710,4004222,6.00,62,1,0.0011,0.2856
12711,4004288,1.60,66,1,0.0011,0.2856
12712,4004350,6.00,62,1,0.0011,0.2856
12713,4004454,11.10,104,2,0.0011,0.2856
12714,4004516,6.00,62,1,0.0011,0.2856
12715,4004580,6.20,64,1,0.0011,0.2856
12716,4004643,6.10,63,1,0.0011,0.2856
12717,4004704,5.00,61,1,0.0011,0.2856
12718,4004768,6.20,64,1,0.0011,0.2856
12719,4004832,6.20,64,1,0.0011,0.2856
12720,4004895,6.10,63,1,0.0011,0.2856
12721,4004961,6.40,66,1,0.0011,0.2856
12722,4005016,4.40,55,0,0.0011,0.2856
12723,4005082,6.40,66,1,0.0011,0.2856
12724,4005144,6.00,62,1,0.0011,0.2856
12725,4005207,6.10,63,1,0.0011,0.2856
12726,4005273,6.40,66,1,0.0011,0.2856
12727,4005327,4.30,54,0,0.0011,0.2856
12728,4005390,6.10,63,1,0.0011,0.2856
12729,4005453,6.10,63,1,0.0011,0.2856
12730,4005510,4.60,57,0,0.0011,0.2856
12731,4005566,4.50,56,0,0.0011,0.2856
12732,4005629,6.10,63,1,0.0011,0.2856
12733,4005684,4.40,55,0,0.0011,0.2856
12734,4005746,6.00,62,1,0.0011,0.2856
12735,4005808,6.00,62,1,0.0011,0.2856
12736,4005873,6.30,65,1,0.0011,0.2856
12737,4005977,11.10,104,2,0.0030,0.3224
12738,4006043,6.40,66,1,0.0030,0.3224
12739,4006107,6.20,64,1,0.0030,0.3224
12740,4006171,6.20,64,1,0.0030,0.3224
12741,4006234,6.10,63,1,0.0030,0.3224
12742,4006294,4.90,60,0,0.0030,0.3224
12743,4006357,6.10,63,1,0.0030,0.3224
12744,4006422,6.30,65,1,0.0030,0.3224
12745,4006483,5.00,61,1,0.0030,0.3224
12746,4006549,6.40,66,1,0.0030,0.3224
12747,4006610,5.00,61,1,0.0030,0.3224
12748,4006677,0.50,67,1,0.0030,0.3224
12749,4006763,8.40,86,1,0.0030,0.3224
12750,4006826,6.10,63,1,0.0030,0.3224
12751,4006876,3.90,50,0,0.0030,0.3224
12752,4006938,6.00,62,1,0.0030,0.3224
12753,4007002,6.20,64,1,0.0030,0.3224
12754,4007064,6.00,62,1,0.0030,0.3224
12755,4007127,6.10,63,1,0.0030,0.3224
12756,4007230,11.00,103,2,0.0030,0.3224
12757,4007294,6.20,64,1,0.0030,0.3224
12758,4007357,6.10,63,1,0.0030,0.3224
12759,4007411,4.30,54,0,0.0030,0.3224
12760,4007477,6.40,66,1,0.0030,0.3224
12761,4007539,6.00,62,1,0.0030,0.3224
12762,4007600,5.00,61,1,0.0030,0.3224
12763,4007689,8.70,89,1,0.0030,0.3224
12764,4007741,4.10,52,0,0.0030,0.3224
12765,4007805,6.20,64,1,0.0030,0.3224
12766,4007869,6.20,64,1,0.0030,0.3224
12767,4007971,10.90,102,2,0.0044,0.4115
12768,4008037,6.40,66,1,0.0044,0.4115
12769,4008087,3.90,50,0,0.0044,0.4115
12770,4008176,8.70,89,1,0.0044,0.4115
12771,4008236,4.90,60,0,0.0044,0.4115
12772,4008298,6.00,62,1,0.0044,0.4115
12773,4008402,11.10,104,2,0.0044,0.4115
12774,4008462,4.90,60,0,0.0044,0.4115
12775,4008524,6.00,62,1,0.0044,0.4115
12776,4008586,6.00,62,1,0.0044,0.4115
12777,4008688,10.90,102,2,0.0044,0.4115
12778,4008751,6.10,63,1,0.0044,0.4115
12779,4008815,6.20,64,1,0.0044,0.4115
12780,4008919,11.10,104,2,0.0044,0.4115
12781,4008980,5.00,61,1,0.0044,0.4115
12782,4009042,6.00,62,1,0.0044,0.4115
12783,4009106,6.20,64,1,0.0044,0.4115
12784,4009209,9.80,103,2,0.0044,0.4115
12785,4009273,6.20,64,1,0.0044,0.4115
12786,4009360,8.50,87,1,0.0044,0.4115
12787,4009446,8.40,86,1,0.0044,0.4115
12788,4009510,6.20,64,1,0.0044,0.4115
12789,4009560,3.90,50,0,0.0044,0.4115
12790,4009624,6.20,64,1,0.0044,0.4115
12791,4009688,6.20,64,1,0.0044,0.4115
12792,4009749,5.00,61,1,0.0044,0.4115
12793,4009813,6.20,64,1,0.0044,0.4115
12794,4009876,6.10,63,1,0.0044,0.4115
12795,4009945,3.10,69,1,0.0044,0.4115
12796,4010009,6.20,64,1,-0.0014,0.3274
12797,4010112,11.00,103,2,-0.0014,0.3274
12798,4010201,8.70,89,1,-0.0014,0.3274
12799,4010264,6.10,63,1,-0.0014,0.3274
12800,4010319,4.40,55,0,-0.0014,0.3274
12801,4010386,6.50,67,1,-0.0014,0.3274
12802,4010490,11.10,104,2,-0.0014,0.3274
12803,4010545,4.40,55,0,-0.0014,0.3274
12804,4010610,6.30,65,1,-0.0014,0.3274
12805,4010665,4.40,55,0,-0.0014,0.3274
12806,4010731,6.40,66,1,-0.0014,0.3274
12807,4010817,6.00,86,1,-0.0014,0.3274
12808,4010878,5.00,61,1,-0.0014,0.3274
12809,4010981,11.00,103,2,-0.0014,0.3274
12810,4011045,2.60,64,1,-0.0014,0.3274
12811,4011110,6.30,65,1,-0.0014,0.3274
12812,4011174,6.20,64,1,-0.0014,0.3274
12813,4011237,6.10,63,1,-0.0014,0.3274
12814,4011300,6.10,63,1,-0.0014,0.3274
12815,4011350,2.70,50,0,-0.0014,0.3274
12816,4011453,11.00,103,2,-0.0014,0.3274
12817,4011543,2.80,90,1,-0.0014,0.3274
12818,4011608,6.30,65,1,-0.0014,0.3274
12819,4011712,11.10,104,2,-0.0014,0.3274
12820,4011779,6.50,67,1,-0.0014,0.3274
12821,4011843,6.20,64,1,-0.0014,0.3274
12822,4011909,6.40,66,1,-0.0014,0.3274
12823,4012012,11.00,103,2,-0.0014,0.3274
12824,4012076,6.20,64,1,0.0004,0.5138
12825,4012140,6.20,64,1,0.0004,0.5138
12826,4012203,6.10,63,1,0.0004,0.5138
12827,4012253,-2.10,50,0,0.0004,0.5138
12828,4012317,6.20,64,1,0.0004,0.5138
12829,4012381,6.20,64,1,0.0004,0.5138
12830,4012444,6.10,63,1,0.0004,0.5138
12831,4012507,6.10,63,1,0.0004,0.5138
12832,4012572,6.30,65,1,0.0004,0.5138
12833,4012676,11.10,104,2,0.0004,0.5138
12834,4012726,3.90,50,0,0.0004,0.5138
12835,4012791,6.30,65,1,0.0004,0.5138
12836,4012855,6.20,64,1,0.0004,0.5138
12837,4012917,6.00,62,1,0.0004,0.5138
12838,4012979,6.00,62,1,0.0004,0.5138
12839,4013033,4.30,54,0,0.0004,0.5138
12840,4013122,8.70,89,1,0.0004,0.5138
12841,4013187,6.30,65,1,0.0004,0.5138
12842,4013251,6.20,64,1,0.0004,0.5138
12843,4013318,6.50,67,1,0.0004,0.5138
12844,4013374,4.50,56,0,0.0004,0.5138
12845,4013438,6.20,64,1,0.0004,0.5138
12846,4013544,11.30,106,2,0.0004,0.5138
12847,4013610,6.40,66,1,0.0004,0.5138
12848,4013674,6.20,64,1,0.0004,0.5138
12849,4013763,8.70,89,1,0.0004,0.5138
12850,4013815,4.10,52,0,0.0004,0.5138
12851,4013869,4.30,54,0,0.0004,0.5138
12852,4013959,8.80,90,1,0.0004,0.5138
12853,4014024,6.30,65,1,0.0004,0.5138
12854,4014088,6.20,64,1,0.0029,0.5116
12855,4014179,4.10,91,1,0.0029,0.5116
12856,4014242,6.10,63,1,0.0029,0.5116
12857,4014292,0.30,50,0,0.0029,0.5116
12858,4014356,6.20,64,1,0.0029,0.5116
12859,4014418,6.00,62,1,0.0029,0.5116
12860,4014484,6.40,66,1,0.0029,0.5116
12861,4014534,-0.90,50,0,0.0029,0.5116
12862,4014636,10.90,102,2,0.0029,0.5116
12863,4014725,8.70,89,1,0.0029,0.5116
12864,4014828,11.00,103,2,0.0029,0.5116
12865,4014893,6.30,65,1,0.0029,0.5116
12866,4014996,11.00,103,2,0.0029,0.5116
12867,4015062,6.40,66,1,0.0029,0.5116
12868,4015164,10.90,102,2,0.0029,0.5116
12869,4015214,3.90,50,0,0.0029,0.5116
12870,4015264,3.90,50,0,0.0029,0.5116
12871,4015329,6.30,65,1,0.0029,0.5116
12872,4015433,11.10,104,2,0.0029,0.5116
12873,4015495,6.00,62,1,0.0029,0.5116
12874,4015559,6.20,64,1,0.0029,0.5116
12875,4015661,10.90,102,2,0.0029,0.5116
12876,4015725,6.20,64,1,0.0029,0.5116
12877,4015828,11.00,103,2,0.0029,0.5116
12878,4015892,6.20,64,1,0.0029,0.5116
12879,4015959,6.50,67,1,0.0029,0.5116
12880,4016063,7.50,104,2,0.0029,0.5116
12881,4016113,3.90,50,0,0.0029,0.5116
12882,4016179,6.40,66,1,-0.0010,0.4660
12883,4016282,11.00,103,2,-0.0010,0.4660
12884,4016345,6.10,63,1,-0.0010,0.4660
12885,4016448,11.00,103,2,-0.0010,0.4660
12886,4016553,7.60,105,2,-0.0010,0.4660
12887,4016657,6.30,104,2,-0.0010,0.4660
12888,4016759,10.90,102,2,-0.0010,0.4660
12889,4016814,4.40,55,0,-0.0010,0.4660
12890,4016876,6.00,62,1,-0.0010,0.4660
12891,4016979,11.00,103,2,-0.0010,0.4660
12892,4017043,6.20,64,1,-0.0010,0.4660
12893,4017107,6.20,64,1,-0.0010,0.4660
12894,4017157,3.90,50,0,-0.0010,0.4660
12895,4017207,3.90,50,0,-0.0010,0.4660
12896,4017272,6.30,65,1,-0.0010,0.4660
12897,4017335,6.10,63,1,-0.0010,0.4660
12898,4017439,11.10,104,2,-0.0010,0.4660
12899,4017528,2.70,89,1,-0.0010,0.4660
12900,4017633,11.20,105,2,-0.0010,0.4660
12901,4017683,3.90,50,0,-0.0010,0.4660
12902,4017747,6.20,64,1,-0.0010,0.4660
12903,4017813,1.60,66,1,-0.0010,0.4660
12904,4017875,6.00,62,1,-0.0010,0.4660
12905,4017937,6.00,62,1,-0.0010,0.4660
12906,4018003,2.80,66,1,-0.0010,0.4660
12907,4018142,15.50,139,3,-0.0010,0.4660
12908,4018192,3.90,50,0,-0.0030,0.6011
12909,4018255,6.10,63,1,-0.0030,0.6011
12910,4018380,9.60,125,2,-0.0030,0.6011
12911,4018441,5.00,61,1,-0.0030,0.6011
12912,4018582,15.70,141,3,-0.0030,0.6011
12913,4018648,2.80,66,1,-0.0030,0.6011
12914,4018712,6.20,64,1,-0.0030,0.6011
12915,4018875,17.90,163,3,-0.0030,0.6011
12916,4018935,4.90,60,0,-0.0030,0.6011
12917,4018996,5.00,61,1,-0.0030,0.6011
12918,4019061,6.30,65,1,-0.0030,0.6011
12919,4019167,11.30,106,2,-0.0030,0.6011
12920,4019269,10.90,102,2,-0.0030,0.6011
12921,4019395,13.30,126,2,-0.0030,0.6011
12922,4019445,3.90,50,0,-0.0030,0.6011
12923,4019511,6.40,66,1,-0.0030,0.6011
12924,4019573,6.00,62,1,-0.0030,0.6011
12925,4019638,6.30,65,1,-0.0030,0.6011
12926,4019701,6.10,63,1,-0.0030,0.6011
12927,4019764,6.10,63,1,-0.0030,0.6011
12928,4019829,6.30,65,1,-0.0030,0.6011
12929,4019891,6.00,62,1,-0.0030,0.6011
12930,4019956,6.30,65,1,-0.0030,0.6011
12931,4020018,6.00,62,1,-0.0030,0.6011
12932,4020122,11.10,104,2,-0.0030,0.6011
12933,4020186,6.20,64,1,-0.0030,0.6011
12934,4020253,6.50,67,1,0.0013,0.4868
12935,4020316,6.10,63,1,0.0013,0.4868
12936,4020377,5.00,61,1,0.0013,0.4868
12937,4020442,6.30,65,1,0.0013,0.4868
12938,4020605,17.90,163,3,0.0013,0.4868
12939,4020667,6.00,62,1,0.0013,0.4868
12940,4020771,11.10,104,2,0.0013,0.4868
12941,4020827,4.50,56,0,0.0013,0.4868
12942,4020930,11.00,103,2,0.0013,0.4868
12943,4021036,11.30,106,2,0.0013,0.4868
12944,4021100,6.20,64,1,0.0013,0.4868
12945,4021162,6.00,62,1,0.0013,0.4868
12946,4021227,6.30,65,1,0.0013,0.4868
12947,4021293,6.40,66,1,0.0013,0.4868
12948,4021358,6.30,65,1,0.0013,0.4868
12949,4021483,13.20,125,2,0.0013,0.4868
12950,4021606,13.00,123,2,0.0013,0.4868
12951,4021729,13.00,123,2,0.0013,0.4868
12952,4021793,6.20,64,1,0.0013,0.4868
12953,4021934,15.70,141,3,0.0013,0.4868
12954,4022038,11.10,104,2,0.0013,0.4868
12955,4022103,6.30,65,1,0.0013,0.4868
12956,4022164,5.00,61,1,0.0013,0.4868
12957,4022225,5.00,61,1,0.0013,0.4868
12958,4022286,5.00,61,1,0.0024,0.6071
12959,4022350,6.20,64,1,0.0024,0.6071
12960,4022400,3.90,50,0,0.0024,0.6071
12961,4022563,17.90,163,3,0.0024,0.6071
12962,4022627,6.20,64,1,0.0024,0.6071
12963,4022694,2.90,67,1,0.0024,0.6071
12964,4022759,6.30,65,1,0.0024,0.6071
12965,4022812,4.20,53,0,0.0024,0.6071
12966,4022877,6.30,65,1,0.0024,0.6071
12967,4023019,15.80,142,3,0.0024,0.6071
12968,4023125,11.30,106,2,0.0024,0.6071
12969,4023191,6.40,66,1,0.0024,0.6071
12970,4023294,11.00,103,2,0.0024,0.6071
12971,4023398,11.10,104,2,0.0024,0.6071
12972,4023462,6.20,64,1,0.0024,0.6071
12973,4023603,15.70,141,3,0.0024,0.6071
12974,4023766,13.10,163,3,0.0024,0.6071
12975,4023816,3.90,50,0,0.0024,0.6071
12976,4023884,6.60,68,1,0.0024,0.6071
12977,4023987,11.00,103,2,0.0024,0.6071
12978,4024090,11.00,103,2,0.0024,0.6071
12979,4024194,11.10,104,2,0.0024,0.6071
12980,4024257,6.10,63,1,0.0024,0.6071
12981,4024362,11.20,105,2,-0.0016,0.7919
12982,4024424,6.00,62,1,-0.0016,0.7919
12983,4024527,11.00,103,2,-0.0016,0.7919
12984,4024589,6.00,62,1,-0.0016,0.7919
12985,4024654,6.30,65,1,-0.0016,0.7919
12986,4024716,6.00,62,1,-0.0016,0.7919
12987,4024779,6.10,63,1,-0.0016,0.7919
12988,4024843,6.20,64,1,-0.0016,0.7919
12989,4024905,6.00,62,1,-0.0016,0.7919
12990,4024964,4.80,59,0,-0.0016,0.7919
12991,4025028,6.20,64,1,-0.0016,0.7919
12992,4025083,4.40,55,0,-0.0016,0.7919
12993,4025145,6.00,62,1,-0.0016,0.7919
12994,4025247,10.90,102,2,-0.0016,0.7919
12995,4025410,17.90,163,3,-0.0016,0.7919
12996,4025512,10.90,102,2,-0.0016,0.7919
12997,4025616,11.10,104,2,-0.0016,0.7919
12998,4025682,6.40,66,1,-0.0016,0.7919
12999,4025738,4.50,56,0,-0.0016,0.7919
13000,4025798,4.90,60,0,-0.0016,0.7919
13001,4025859,5.00,61,1,-0.0016,0.7919
13002,4025922,6.10,63,1,-0.0016,0.7919
13003,4025984,6.00,62,1,-0.0016,0.7919
13004,4026085,10.80,101,2,-0.0016,0.7919
13005,4026189,11.10,104,2,-0.0016,0.7919
13006,4026370,20.60,181,4,0.0026,0.7792
13007,4026434,6.20,64,1,0.0026,0.7792
13008,4026497,6.10,63,1,0.0026,0.7792
13009,4026563,6.40,66,1,0.0026,0.7792
13010,4026613,3.90,50,0,0.0026,0.7792
13011,4026677,6.20,64,1,0.0026,0.7792
13012,4026740,6.10,63,1,0.0026,0.7792
13013,4026843,11.00,103,2,0.0026,0.7792
13014,4026907,6.20,64,1,0.0026,0.7792
13015,4026970,6.10,63,1,0.0026,0.7792
13016,4027092,12.90,122,2,0.0026,0.7792
13017,4027196,11.10,104,2,0.0026,0.7792
13018,4027301,11.20,105,2,0.0026,0.7792
13019,4027364,6.10,63,1,0.0026,0.7792
13020,4027429,6.30,65,1,0.0026,0.7792
13021,4027569,15.60,140,3,0.0026,0.7792
13022,4027709,15.60,140,3,0.0026,0.7792
13023,4027773,6.20,64,1,0.0026,0.7792
13024,4027839,6.40,66,1,0.0026,0.7792
13025,4027942,11.00,103,2,0.0026,0.7792
13026,4028047,11.20,105,2,0.0026,0.7792
13027,4028110,6.10,63,1,0.0026,0.7792
13028,4028350,27.40,240,5,0.0026,0.7792
13029,4028513,17.90,163,3,-0.0012,0.5814
13030,4028576,6.10,63,1,-0.0012,0.5814
13031,4028681,11.20,105,2,-0.0012,0.5814
13032,4028785,11.10,104,2,-0.0012,0.5814
13033,4028850,6.30,65,1,-0.0012,0.5814
13034,4028913,6.10,63,1,-0.0012,0.5814
13035,4028977,6.20,64,1,-0.0012,0.5814
13036,4029140,17.90,163,3,-0.0012,0.5814
13037,4029245,11.20,105,2,-0.0012,0.5814
13038,4029309,6.20,64,1,-0.0012,0.5814
13039,4029373,6.20,64,1,-0.0012,0.5814
13040,4029477,11.10,104,2,-0.0012,0.5814
13041,4029647,16.20,170,3,-0.0012,0.5814
13042,4029712,6.30,65,1,-0.0012,0.5814
13043,4029774,6.00,62,1,-0.0012,0.5814
13044,4029837,6.10,63,1,-0.0012,0.5814
13045,4029901,6.20,64,1,-0.0012,0.5814
13046,4030043,15.80,142,3,-0.0012,0.5814
13047,4030107,6.20,64,1,-0.0012,0.5814
13048,4030170,6.10,63,1,-0.0012,0.5814
13049,4030232,6.00,62,1,-0.0012,0.5814
13050,4030295,6.10,63,1,-0.0012,0.5814
13051,4030501,23.10,206,4,-0.0018,0.7999
13052,4030664,17.90,163,3,-0.0018,0.7999
13053,4030718,4.30,54,0,-0.0018,0.7999
13054,4030782,6.20,64,1,-0.0018,0.7999
13055,4030847,6.30,65,1,-0.0018,0.7999
13056,4030910,6.10,63,1,-0.0018,0.7999
13057,4031050,15.60,140,3,-0.0018,0.7999
13058,4031115,6.30,65,1,-0.0018,0.7999
13059,4031172,4.60,57,0,-0.0018,0.7999
13060,4031237,6.30,65,1,-0.0018,0.7999
13061,4031291,4.30,54,0,-0.0018,0.7999
13062,4031395,11.10,104,2,-0.0018,0.7999
13063,4031496,10.80,101,2,-0.0018,0.7999
13064,4031602,11.30,106,2,-0.0018,0.7999
13065,4031668,6.40,66,1,-0.0018,0.7999
13066,4031831,17.90,163,3,-0.0018,0.7999
13067,4031935,11.10,104,2,-0.0018,0.7999
13068,4031989,4.30,54,0,-0.0018,0.7999
13069,4032043,4.30,54,0,-0.0018,0.7999
13070,4032107,6.20,64,1,-0.0018,0.7999
13071,4032213,11.30,106,2,-0.0018,0.7999
13072,4032268,4.40,55,0,-0.0018,0.7999
13073,4032333,6.30,65,1,-0.0018,0.7999
13074,4032388,4.40,55,0,-0.0018,0.7999
13075,4032493,11.20,105,2,-0.0018,0.7999
13076,4032552,4.80,59,0,-0.0006,0.9237
13077,4032620,6.60,68,1,-0.0006,0.9237
13078,4032725,11.20,105,2,-0.0006,0.9237
13079,4032780,4.40,55,0,-0.0006,0.9237
13080,4032844,6.20,64,1,-0.0006,0.9237
13081,4032950,11.30,106,2,-0.0006,0.9237
13082,4033263,36.50,313,7,-0.0006,0.9237
13083,4033426,17.90,163,3,-0.0006,0.9237
13084,4033491,6.30,65,1,-0.0006,0.9237
13085,4033767,31.90,276,6,-0.0006,0.9237
13086,4033893,13.30,126,2,-0.0006,0.9237
13087,4033958,6.30,65,1,-0.0006,0.9237
13088,4034013,4.40,55,0,-0.0006,0.9237
13089,4034118,11.20,105,2,-0.0006,0.9237
13090,4034288,18.60,170,3,-0.0006,0.9237
13091,4034390,10.90,102,2,-0.0006,0.9237
13092,4034444,4.30,54,0,-0.0006,0.9237
13093,4034508,6.20,64,1,-0.0006,0.9237
13094,4034671,17.90,163,3,0.0003,1.1791
13095,4034725,4.30,54,0,0.0003,1.1791
13096,4034829,11.10,104,2,0.0003,1.1791
13097,4034891,6.00,62,1,0.0003,1.1791
13098,4034955,6.20,64,1,0.0003,1.1791
13099,4035058,11.00,103,2,0.0003,1.1791
13100,4035123,6.30,65,1,0.0003,1.1791
13101,4035286,17.90,163,3,0.0003,1.1791
13102,4035458,18.80,172,3,0.0003,1.1791
13103,4035522,6.20,64,1,0.0003,1.1791
13104,4035648,13.30,126,2,0.0003,1.1791
13105,4035709,5.00,61,1,0.0003,1.1791
13106,4035836,9.80,127,2,0.0003,1.1791
13107,4035901,6.30,65,1,0.0003,1.1791
13108,4036064,17.90,163,3,0.0003,1.1791
13109,4036130,6.40,66,1,0.0003,1.1791
13110,4036195,6.30,65,1,0.0003,1.1791
13111,4036261,6.40,66,1,0.0003,1.1791
13112,4036324,6.10,63,1,0.0003,1.1791
13113,4036428,11.10,104,2,0.0003,1.1791
13114,4036534,11.30,106,2,0.0003,1.1791
13115,4036717,20.80,183,4,0.0012,1.1728
13116,4036935,25.20,218,5,0.0012,1.1728
13117,4037098,17.90,163,3,0.0012,1.1728
13118,4037152,4.30,54,0,0.0012,1.1728
13119,4037207,4.40,55,0,0.0012,1.1728
13120,4037491,32.70,284,6,0.0012,1.1728
13121,4037662,18.70,171,3,0.0012,1.1728
13122,4037977,36.70,315,7,0.0012,1.1728
13123,4038140,17.90,163,3,0.0012,1.1728
13124,4038196,4.50,56,0,0.0012,1.1728
13125,4038249,4.20,53,0,0.0012,1.1728
13126,4038303,4.30,54,0,0.0012,1.1728
13127,4038400,9.50,97,2,0.0012,1.1728
13128,4038642,27.60,242,5,0.0012,1.1728
13129,4038993,41.20,351,8,-0.0018,1.3558
13130,4039269,31.90,276,6,-0.0018,1.3558
13131,4039432,17.90,163,3,-0.0018,1.3558
13132,4039538,11.30,106,2,-0.0018,1.3558
13133,4039814,31.90,276,6,-0.0018,1.3558
13134,4039880,6.40,66,1,-0.0018,1.3558
13135,4039946,6.40,66,1,-0.0018,1.3558
13136,4040112,18.20,166,3,-0.0018,1.3558
13137,4040509,46.70,397,9,-0.0018,1.3558
13138,4040672,17.90,163,3,-0.0018,1.3558
13139,4040949,32.00,277,6,-0.0011,1.1667
13140,4041226,32.00,277,6,-0.0011,1.1667
13141,4041445,25.30,219,5,-0.0011,1.1667
13142,4041501,4.50,56,0,-0.0011,1.1667
13143,4041664,17.90,163,3,-0.0011,1.1667
13144,4041827,17.90,163,3,-0.0011,1.1667
13145,4041891,6.20,64,1,-0.0011,1.1667
13146,4042132,27.50,241,5,-0.0011,1.1667
13147,4042200,6.60,68,1,-0.0011,1.1667
13148,4042364,18.00,164,3,-0.0011,1.1667
13149,4042486,8.10,122,2,-0.0011,1.1667
13150,4042799,36.50,313,7,-0.0014,1.1947
13151,4042854,4.40,55,0,-0.0014,1.1947
13152,4043017,17.90,163,3,-0.0014,1.1947
13153,4043368,41.20,351,8,-0.0014,1.1947
13154,4043473,11.20,105,2,-0.0014,1.1947
13155,4043975,59.90,502,12,-0.0014,1.1947
13156,4044031,4.50,56,0,-0.0014,1.1947
13157,4044155,13.10,124,2,-0.0014,1.1947
13158,4044431,31.90,276,6,-0.0014,1.1947
13159,4044527,9.40,96,1,-0.0014,1.1947
13160,4044880,37.80,353,8,0.0004,1.6606
13161,4045382,59.90,502,12,0.0004,1.6606
13162,4045450,6.60,68,1,0.0004,1.6606
13163,4045613,17.90,163,3,0.0004,1.6606
13164,4045795,20.70,182,4,0.0004,1.6606
13165,4046261,55.40,466,11,0.0004,1.6606
13166,4046366,11.20,105,2,0.0004,1.6606
13167,4046721,41.60,355,8,0.0004,1.6606
13168,4047110,45.90,389,9,-0.0034,1.4758
13169,4047203,9.10,93,1,-0.0034,1.4758
13170,4047259,4.50,56,0,-0.0034,1.4758
13171,4047875,74.00,616,15,-0.0034,1.4758
13172,4048310,51.40,435,10,-0.0034,1.4758
13173,4049264,115.90,954,24,-0.0009,1.4263
13174,4049540,31.90,276,6,-0.0009,1.4263
13175,4049636,9.40,96,1,-0.0009,1.4263
13176,4049692,4.50,56,0,-0.0009,1.4263
13177,4050431,89.00,739,18,-0.0009,1.4263
13178,4050707,31.90,276,6,-0.0009,1.4263
13179,4050762,4.40,55,0,-0.0009,1.4263
13180,4050812,2.70,50,0,-0.0009,1.4263
13181,4051731,110.30,919,23,-0.0022,1.5435
13182,4051781,3.90,50,0,-0.0022,1.5435
13183,4051831,1.50,50,0,-0.0022,1.5435
13184,4051881,-0.90,50,0,-0.0022,1.5435
13185,4052383,59.90,502,12,-0.0022,1.5435
13186,4052451,6.60,68,1,-0.0022,1.5435
13187,4052803,41.30,352,8,-0.0022,1.5435
13188,4052853,3.90,50,0,-0.0022,1.5435
13189,4053016,17.90,163,3,0.0008,1.1315
13190,4053066,3.90,50,0,0.0008,1.1315
13191,4053794,87.90,728,18,0.0008,1.1315
13192,4054146,41.30,352,8,0.0008,1.1315
13193,4054196,3.90,50,0,0.0008,1.1315
13194,4054811,73.90,615,15,0.0008,1.1315
13195,4054874,6.10,63,1,0.0008,1.1315
13196,4055234,42.10,360,9,-0.0028,1.1429
13197,4055326,9.00,92,1,-0.0028,1.1429
13198,4055682,41.70,356,8,-0.0028,1.1429
13199,4055748,6.40,66,1,-0.0028,1.1429
13200,4056563,99.30,815,21,-0.0028,1.1429
13201,4057592,125.20,1029,26,-0.0063,1.8206
13202,4059903,284.00,2311,60,0.0054,0.7016
13203,4061310,172.00,1407,36,-0.0029,0.3923
13204,4061360,0.30,50,0,-0.0029,0.3923
13205,4061410,-3.30,50,0,-0.0029,0.3923
13206,4061460,-2.10,50,0,-0.0029,0.3923
13207,4061510,-0.90,50,0,-0.0029,0.3923
13208,4061560,-4.50,50,0,-0.0029,0.3923
13209,4061610,-2.10,50,0,-0.0029,0.3923
13210,4061660,-2.10,50,0,-0.0029,0.3923
13211,4061710,3.90,50,0,-0.0029,0.3923
13212,4061760,3.90,50,0,-0.0029,0.3923
13213,4061810,0.30,50,0,-0.0029,0.3923
13214,4061860,3.90,50,0,-0.0029,0.3923
13215,4062025,13.30,165,3,-0.0029,0.3923
13216,4062378,37.80,353,8,-0.0029,0.3923
13217,4062428,-2.10,50,0,-0.0029,0.3923
13218,4062478,-2.10,50,0,-0.0029,0.3923
13219,4062528,-5.70,50,0,-0.0029,0.3923
13220,4062578,-4.50,50,0,-0.0029,0.3923
13221,4062628,3.90,50,0,-0.0029,0.3923
13222,4062678,-0.90,50,0,-0.0029,0.3923
13223,4062728,3.90,50,0,-0.0029,0.3923
13224,4062778,0.30,50,0,-0.0029,0.3923
13225,4062884,8.90,106,2,-0.0029,0.3923
13226,4062934,-0.90,50,0,-0.0029,0.3923
13227,4063210,31.90,276,6,-0.0029,0.3923
13228,4063314,6.30,104,2,-0.0015,3.9594
13229,4063364,1.50,50,0,-0.0015,3.9594
13230,4063414,-0.90,50,0,-0.0015,3.9594
13231,4063464,-4.50,50,0,-0.0015,3.9594
13232,4063514,0.30,50,0,-0.0015,3.9594
13233,4063564,-2.10,50,0,-0.0015,3.9594
13234,4063614,3.90,50,0,-0.0015,3.9594
13235,4063664,3.90,50,0,-0.0015,3.9594
13236,4063714,0.30,50,0,-0.0015,3.9594
13237,4063764,-3.30,50,0,-0.0015,3.9594
13238,4063814,1.50,50,0,-0.0015,3.9594
13239,4063864,-3.30,50,0,-0.0015,3.9594
13240,4063930,6.40,66,1,-0.0015,3.9594
13241,4063994,2.60,64,1,-0.0015,3.9594
13242,4064044,-0.90,50,0,-0.0015,3.9594
13243,4064094,3.90,50,0,-0.0015,3.9594
13244,4064144,3.90,50,0,-0.0015,3.9594
13245,4064194,-0.90,50,0,-0.0015,3.9594
13246,4064244,-3.30,50,0,-0.0015,3.9594
13247,4064294,-3.30,50,0,-0.0015,3.9594
13248,4064344,3.90,50,0,-0.0015,3.9594
13249,4064394,-2.10,50,0,-0.0015,3.9594
13250,4064444,3.90,50,0,-0.0015,3.9594
13251,4064494,-0.90,50,0,-0.0015,3.9594
